id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
73930392,2021/04/05 2:19 PM IST,2021-04-05,2021-04-05 08:49:00 UTC,Mumbai,2119456,udayagashe,2021-04-14 11:41:09 UTC,2021-04-15 06:26:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/73930392,https://inaturalist-open-data.s3.amazonaws.com/photos/120770057/medium.jpg?1618400222,,"Animals, Laypanchar, Location, Orange-bellied Himalayan Squirrel, Places visited from Latpanchar town, Squirrel, West Bengal",,1,0,false,,"Mahananda Sanctuary Region, West Bengal 734009, India",26.7961932,88.3630076,544,,,,544,,open,false,,,Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
74837125,2021-04-22 1:20:00 PM GMT+05:30,2021-04-22,2021-04-22 07:50:00 UTC,Kolkata,3818028,atanu_modak,2021-04-22 14:47:53 UTC,2021-05-19 08:00:40 UTC,research,,https://www.inaturalist.org/observations/74837125,https://static.inaturalist.org/photos/122364444/medium.jpeg?1619102893,,"",,4,0,false,2,"Ladam Khasmahal, West Bengal, India",27.1069465586,88.6571386456,117,,,,117,,open,false,gps,gps,Yellow-throated Marten,Martes flavigula,Yellow-throated Marten,Mammalia,41791,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Mustelidae,Guloninae,,,,Martes,,Martes flavigula,,,,
74907710,2020/03/06 11:37 PM IST,2020-03-06,2020-03-06 18:07:00 UTC,Chennai,4221761,arundeep,2021-04-23 06:24:21 UTC,2021-05-18 07:40:37 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/74907710,https://inaturalist-open-data.s3.amazonaws.com/photos/122487884/medium.jpeg?1619159056,,"",,1,0,true,,"Sikkim, IN",27.3803891933,88.6187439834,187,,,,29751,,obscured,true,,,Red Panda,Ailurus fulgens,Red Panda,Mammalia,41653,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ailuridae,,,,,Ailurus,,Ailurus fulgens,,,,
74907901,2020/03/06 11:57 PM IST,2020-03-06,2020-03-06 18:27:00 UTC,Chennai,4221761,arundeep,2021-04-23 06:30:28 UTC,2021-04-23 06:30:28 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/74907901,https://inaturalist-open-data.s3.amazonaws.com/photos/122488112/medium.jpeg?1619159183,,"",,0,0,true,,"Bulbulay, East Sikkim, Gangtok, Sikkim 737103, India",27.3419295,88.6212698,187,,,,187,,open,false,,,Mainland Leopard Cat,Prionailurus bengalensis,Mainland Leopard Cat,Mammalia,922738,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Felinae,,,,Prionailurus,,Prionailurus bengalensis,,,,
74976228,2021-04-23 7:10:00 PM GMT+06:00,2021-04-23,2021-04-23 13:10:00 UTC,Almaty,3818028,atanu_modak,2021-04-23 22:07:13 UTC,2021-04-23 22:07:13 UTC,casual,,https://www.inaturalist.org/observations/74976228,,,"","It is a resident of this area. Frequently found from this area. Couldn't take any photograph due to low light conditions, as it is almost dark at that time.
Seen it flying for twice.",0,0,false,2,"Lava, West Bengal 734319, India",27.0852356024,88.6653676629,5,,,,5,,open,false,gps,gps,Hodgson's Giant Flying Squirrel,Petaurista magnificus,Hodgson's Giant Flying Squirrel,Mammalia,45985,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Sciurinae,,Pteromyini,,Petaurista,,Petaurista magnificus,,,,
75404089,2021-04-22 5:19:32 PM GMT+05:30,2021-04-22,2021-04-22 11:49:32 UTC,Kolkata,13193,rohitmg,2021-04-27 07:14:37 UTC,2021-04-27 10:48:26 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/75404089,https://inaturalist-open-data.s3.amazonaws.com/photos/123359850/medium.jpeg?1619507690,,"",,0,0,false,2,"Major Buliding, Metro Point, Tadong, Gangtok, Sikkim 737102, India",27.310413,88.5953319722,,,,,,,,false,gps,gps,Shrews,Soricidae,Shrews,Mammalia,46341,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Eulipotyphla,,,Soricidae,,,,,,,,,,,
75628028,2015/05/06 11:25 AM IST,2015-05-06,2015-05-06 05:55:00 UTC,Chennai,3164384,rohanchak,2021-04-29 05:55:46 UTC,2021-04-29 12:29:11 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/75628028,https://inaturalist-open-data.s3.amazonaws.com/photos/123756747/medium.jpeg?1619675716,,"",,1,0,false,,"Algarah, West Bengal 734314, India",27.1171661,88.5837063,327,,,,327,,open,false,,,Himalayan Striped Squirrel,Tamiops macclellandii,Himalayan Striped Squirrel,Mammalia,75151,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Tamiops,,Tamiops macclellandii,,,,
75684710,2021/04/22 1:38 PM IST,2021-04-22,2021-04-22 08:08:00 UTC,Kolkata,34585,subhajit_roy,2021-04-29 19:10:35 UTC,2021-05-22 00:40:05 UTC,research,CC-BY,https://www.inaturalist.org/observations/75684710,https://inaturalist-open-data.s3.amazonaws.com/photos/123850169/medium.jpeg?1619723415,,"","",4,0,false,,Samsing,26.998239,88.80643,,,,,,,open,false,,,Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Cercopithecinae,,Papionini,,Macaca,,Macaca mulatta,,,,
77398939,2021/04/20 5:09 PM IST,2021-04-20,2021-04-20 11:39:00 UTC,Kolkata,3818028,atanu_modak,2021-05-05 03:28:12 UTC,2021-05-07 09:14:51 UTC,research,,https://www.inaturalist.org/observations/77398939,https://static.inaturalist.org/photos/126576075/medium.jpeg?1620184785,,"","",1,0,false,,"Rishop, West Bengal 734319, India",27.1067817,88.6494589,700,,,,700,,open,false,,,Himalayan Striped Squirrel,Tamiops macclellandii,Himalayan Striped Squirrel,Mammalia,75151,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Tamiops,,Tamiops macclellandii,,,,
77398940,2021/04/23 7:53 AM IST,2021-04-23,2021-04-23 02:23:00 UTC,Kolkata,3818028,atanu_modak,2021-05-05 03:28:13 UTC,2021-05-17 04:54:42 UTC,research,,https://www.inaturalist.org/observations/77398940,https://static.inaturalist.org/photos/126576092/medium.jpeg?1620184790,,"","",1,0,false,,"Kolbong Forest, West Bengal 734319, India",27.0892626511,88.6596890721,15,,,,15,,open,false,,,Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
77405474,2021/04/02 1:05 PM IST,2021-04-02,2021-04-02 07:35:00 UTC,Kolkata,3818028,atanu_modak,2021-05-05 04:30:28 UTC,2021-05-05 04:36:58 UTC,research,,https://www.inaturalist.org/observations/77405474,https://static.inaturalist.org/photos/126589248/medium.jpeg?1620188901,,"","",1,0,false,,"Hee Burmiok, Sikkim 737113, India",27.2559625,88.1826465,1928,,,,1928,,open,false,,,Northern Red Muntjac,Muntiacus vaginalis,Northern Red Muntjac,Mammalia,74659,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Artiodactyla,Ruminantia,,Cervidae,Cervinae,,Muntiacini,,Muntiacus,,Muntiacus vaginalis,,,,
77405475,2021/04/06 9:05 AM IST,2021-04-06,2021-04-06 03:35:00 UTC,Kolkata,3818028,atanu_modak,2021-05-05 04:30:29 UTC,2021-05-17 04:54:42 UTC,research,,https://www.inaturalist.org/observations/77405475,https://static.inaturalist.org/photos/126589262/medium.jpeg?1620188907,,"","",1,0,false,,"West Sikkim, Sikkim, India",27.246066949,88.1879693438,244,,,,244,,open,false,,,Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
79900165,2013/11/19 6:29 AM +0800,2013-11-19,2013-11-18 22:29:00 UTC,Kuala Lumpur,653678,jiroiguchi,2021-05-23 06:28:08 UTC,2021-06-21 04:54:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/79900165,https://inaturalist-open-data.s3.amazonaws.com/photos/130909426/medium.jpeg?1621751112,,"","",3,0,false,,"Gangtok, Sikkim, India",27.3313512,88.6138113,7361,,,,7361,,open,false,,,Masked Palm Civet,Paguma larvata,Masked Palm Civet,Mammalia,41625,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Viverridae,Paradoxurinae,,,,Paguma,,Paguma larvata,,,,
81455270,2021-03-17 09:01:53,2021-03-17,2021-03-17 03:31:53 UTC,Kolkata,8853,ivijayanand,2021-06-03 17:28:58 UTC,2021-06-06 11:39:02 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/81455270,https://inaturalist-open-data.s3.amazonaws.com/photos/133608032/medium.jpg?1622741302,,"Ratufa bicolor, Darjeeling Mammals, Darjeeling Mammals-1 - Ratufa bicolor","Location: Latpanchor, West Bengal
Date: 18th March 2021",2,0,false,,"Darjiling, IN-WB, IN",26.9852440736,88.4034469793,3052,,,,29798,,obscured,true,,google,ratufa uzdičková,Ratufa bicolor,Black Giant Squirrel,Mammalia,46033,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Ratufinae,,,,Ratufa,,Ratufa bicolor,,,,
83126644,2021-03-18 08:29:18,2021-03-18,2021-03-18 02:59:18 UTC,Kolkata,8853,ivijayanand,2021-06-15 13:12:16 UTC,2021-06-15 19:17:30 UTC,casual,CC-BY-NC,https://www.inaturalist.org/observations/83126644,https://inaturalist-open-data.s3.amazonaws.com/photos/136498779/medium.jpg?1623762687,,"Felis catus, Darjeeling Mammals-2 - Felis catus","Location: Lepchajagat, Darjeeling District, West Bengal
Date: 18th March 2021",0,0,true,,"Lepchajagat, West Bengal",27.012784,88.199242,285,,,,285,,,false,,google,Domestic Cat,Felis catus,Domestic Cat,Mammalia,118552,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Felidae,Felinae,,,,Felis,,Felis catus,,,,
84023015,2021-03-20 06:37:06,2021-03-20,2021-03-20 01:07:06 UTC,Kolkata,8853,ivijayanand,2021-06-22 04:46:05 UTC,2021-06-22 04:46:07 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/84023015,https://inaturalist-open-data.s3.amazonaws.com/photos/138055636/medium.jpg?1624337162,,"Dremomys lokriah, Sikkim West Mammals, Sikkim West Mammals-1 - Dremomys lokriah","Location: Hilley, West Sikkim
Date: 21st March 2021",0,0,false,,Hilley-Barsey Rhododendron Sanctuary,27.1942,88.1183,,,,,,,open,false,,"",Orange-bellied Himalayan Squirrel,Dremomys lokriah,Orange-bellied Himalayan Squirrel,Mammalia,46172,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Rodentia,Sciuromorpha,,Sciuridae,Callosciurinae,,Callosciurini,,Dremomys,,Dremomys lokriah,,,,
84149199,2021-03-30 17:31:14,2021-03-30,2021-03-30 12:01:14 UTC,Kolkata,8853,ivijayanand,2021-06-23 06:20:52 UTC,2021-06-23 14:56:41 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/84149199,https://inaturalist-open-data.s3.amazonaws.com/photos/138276988/medium.jpg?1624429239,,"Macaca mulatta, Rhesus Macaque, Darjeeling Mammals, Darjeeling Mammals-3 - Macaca mulatta","Location: Military Hospital, Bengdubi, Darjeeling District, West Bengal
Date: 30th March 2021",1,0,false,,"Military Hospital, Bengdubi",26.712632,88.317098,,,,,,,open,false,,"",Rhesus Macaque,Macaca mulatta,Rhesus Macaque,Mammalia,43460,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Euarchontoglires,Primates,Haplorhini,,Cercopithecidae,Cercopithecinae,,Papionini,,Macaca,,Macaca mulatta,,,,
84953510,2021-06-29 13:06:55,2021-06-29,2021-06-29 13:06:55 UTC,UTC,3758054,mingma_tamang1,2021-06-29 09:37:42 UTC,2021-06-29 16:11:49 UTC,research,,https://www.inaturalist.org/observations/84953510,https://static.inaturalist.org/photos/139698073/medium.jpeg?1624959487,,"",,3,0,false,2,"West Bengal 734201, India",27.125276366,88.0647764727,96,,,,96,,open,false,,,Азиатская широкоушка,Barbastella leucomelas,Eastern barbastelle,Mammalia,40582,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Chiroptera,Yangochiroptera,Vespertilionoidea,Vespertilionidae,Vespertilioninae,,Plecotini,,Barbastella,,Barbastella leucomelas,,,,
86242389,2021-04-13 13:43:23,2021-04-13,2021-04-13 08:13:23 UTC,UTC,4545065,reva-duraphe,2021-07-09 03:35:34 UTC,2021-07-09 15:19:51 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/86242389,https://inaturalist-open-data.s3.amazonaws.com/photos/142043978/medium.jpeg?1625801739,,"",,3,0,false,2,India,27.1159249215,88.0678142752,189,,,,29775,,obscured,true,gps,gps,Red Panda,Ailurus fulgens,Red Panda,Mammalia,41653,Animalia,Chordata,Vertebrata,,Mammalia,Theria,Laurasiatheria,Carnivora,,,Ailuridae,,,,,Ailurus,,Ailurus fulgens,,,,
